FacName,FacStreet,FacCity,FacState,RegistryID,FacSNCFlg,FacQtrsWithNC,FacInspectionCount,FacFormalActionCount,FacMapFlg,"DFR URL"
"CVS PHARMACY 2935","8712 S STONY ISLAND AVE",CHICAGO,IL,110045973416,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110045973416
"CVS PHARMACY 2981","1201 N STATE ST",CHICAGO,IL,110045973309,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110045973309
"CVS PHARMACY 3170","6417 W HIGGINS AVE",CHICAGO,IL,110045974237,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110045974237
"CVS PHARMACY 3690","1714 N SHEFFIELD",CHICAGO,IL,110018234677,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110018234677
"CVS PHARMACY 3742","121 W KINZIE ST",CHICAGO,IL,110045973256,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110045973256
"CVS PHARMACY 4061","520 S STATE ST",CHICAGO,IL,110045973247,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110045973247
"CVS PHARMACY 4781","205 N MICHIGAN ST 1ST FL",CHICAGO,IL,110045526640,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110045526640
"CVS PHARMACY 4793","1211 W ROOSEVELT RD",CHICAGO,IL,110045525507,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110045525507
"CVS PHARMACY 4979","7855 S WESTERN AVE",CHICAGO,IL,110045973229,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110045973229
"CVS PHARMACY 5001","3033 N BROADWAY",CHICAGO,IL,110045973407,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110045973407
"CVS PHARMACY 5482","3615 N CENTRAL AVE",CHICAGO,IL,110045525785,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110045525785
"CVS PHARMACY 5836","1228 E 53RD ST",CHICAGO,IL,110045973372,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110045973372
"CVS PHARMACY 5987","4800 N DAMEN",CHICAGO,IL,110045973363,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110045973363
"CVS PHARMACY 8502","6315 S PULASKI RD",CHICAGO,IL,110045972701,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110045972701
"CVS PHARMACY 8519","11055 S WESTERN AVE",CHICAGO,IL,110045971560,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110045971560
"CVS PHARMACY 8698","1165 N CLARK",CHICAGO,IL,110045971677,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110045971677
"CVS PHARMACY 8735","3940 W FULLERTON",CHICAGO,IL,110045974111,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110045974111
"CVS PHARMACY 8738","741 W 31ST ST",CHICAGO,IL,110045974102,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110045974102
"CVS PHARMACY 8739","1819 N HARLEM AVE",CHICAGO,IL,110045972845,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110045972845
"CVS PHARMACY 8740","2427 W CHICAGO AVE",CHICAGO,IL,110045972836,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110045972836
"CVS PHARMACY 8745","771 N OGDEN",CHICAGO,IL,110046374320,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110046374320
"CVS PHARMACY 8747","6150 N BROADWAY",CHICAGO,IL,110045974086,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110045974086
"CVS PHARMACY 8750","4801 N CENTRAL AVE",CHICAGO,IL,110046435407,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110046435407
"CVS PHARMACY 8751","4051 N LINCOLN",CHICAGO,IL,110046374311,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110046374311
"CVS PHARMACY 8753","3637 N SOUTHPORT",CHICAGO,IL,110045974013,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110045974013
"CVS PHARMACY 8910","205 N COLUMBUS",CHICAGO,IL,110045972765,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110045972765
"CVS PHARMACY 8980","6510 SHERIDAN RD",CHICAGO,IL,110045973915,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110045973915
"CVS PHARMACY-CHICAGO","3957 W 63RD ST",CHICAGO,IL,110030995902,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110030995902
"CW 600 W CHICAGO LLC","600 W CHICAGO AVE",CHICAGO,IL,110022442686,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110022442686
"CYGNUS CORP","340 E 138TH ST",CHICAGO,IL,110001386848,Y,12,1,3,Y,https://echo.epa.gov/detailed-facility-report?fid=110001386848
"CYLINDER HEAD EXPRESS","2443 N PULASKI",CHICAGO,IL,110040318689,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110040318689
"CYXTERA COMMUNICATIONS LLC CH2/CH4","350 E CERMAK",CHICAGO,IL,110012153310,N,1,0,1,Y,https://echo.epa.gov/detailed-facility-report?fid=110012153310
"CZARNONSKI EXHIBIT SVC","2287 BLUE ISLAND AVE",CHICAGO,IL,110005894835,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005894835
"D & R PRESS","329 W. 18TH ST. SUITE 406",CHICAGO,IL,110020768748,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110020768748
"D&A AUTO REPAIR","4646 S WESTERN AVE",CHICAGO,IL,110070159427,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070159427
"D&D BODY SHOP INC","2617 W CERMAK RD",CHICAGO,IL,110070159460,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070159460
"DAEWOO OF WINDY CITY","2233 N CICERO",CHICAGO,IL,110018385497,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110018385497
"DAILY SOUTHTOWN INC","5959 S HARLEM AVE",CHICAGO,IL,110001820548,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110001820548
"DAKKOTA INTEGRATED SYSTEMS","12525 CARONDOLET AVE",CHICAGO,IL,110064384410,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110064384410
"DAKKOTA INTERGRATED SYSTEMS","12519 S BURLEY AVE",CHICAGO,IL,110027229684,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110027229684
"DAMEN AGUSTA GAS","1949 AUGUSTA BLVD",CHICAGO,IL,110070684167,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070684167
"DAMEN CITGO INC","7901 S DAMEN & 79TH ST",CHICAGO,IL,110070683808,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070683808
"DAN RYAN WOODS CENTRAL FOREST PRESERVE","8389 S WESTERN AVE",CHICAGO,IL,110072043903,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110072043903
"DAN RYAN WOODS NORTH","2299 W 83RD ST",CHICAGO,IL,110072043902,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110072043902
"DANIEL LAMP CO","3611 W CERMAK",CHICAGO,IL,110012271718,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110012271718
"DANIEL R CAMERON SCHOOL","1234 N MONTICELLO",CHICAGO,IL,110001293001,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110001293001
"DANIEL WEBSTER SCHOOL","4055 W ARTHINGTON ST",CHICAGO,IL,110003048620,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110003048620
"DANIELS SHARPSMART INC","135 S LASALLE ST STE 2850",CHICAGO,IL,110044961477,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110044961477
"DANO AUTOBODY","5534 W FULLERTON",CHICAGO,IL,110005845835,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005845835
"DART PRINTING","70 E LAKE ST",CHICAGO,IL,110005858349,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005858349
"DARTNELL CORP.","4660 N. RAVENSWOOD AVE.",CHICAGO,IL,110001820520,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110001820520
"DARWIN ELEM SCHOOL","3116 W BELDEN AV",CHICAGO,IL,110036579510,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110036579510
"DAUBERT CHEMICAL CO.","4700 S. CENTRAL AVENUE",CHICAGO,IL,110000435299,N,0,1,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110000435299
"DAVID GF FARRAGUT CAREER ACAD","2345 S CHRISTIANA",CHICAGO,IL,110005952068,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005952068
"DAVIDSON PRINTING","111 N JEFFERSON ST",CHICAGO,IL,110005890722,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005890722
"DAVIES PLATING INC","1620 N THROOP",CHICAGO,IL,110024415774,N,7,1,3,Y,https://echo.epa.gov/detailed-facility-report?fid=110024415774
"DAVIS ACADEMY","6723 S WOOD ST",CHICAGO,IL,110022023727,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110022023727
"DAVIS EARLY CHILDHOOD DEV CENTER","9101 S JEFFERY",CHICAGO,IL,110005952816,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005952816
"DAVIS IMPERIAL CLEANERS","3325 W BRYN MAWR AVE",CHICAGO,IL,110018483844,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110018483844
"DAVIS SQUARE PARK","4430 S MARSHFIELD AVE",CHICAGO,IL,110016736059,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110016736059
"DAYTON AUTO","6843 W 60 PL",CHICAGO,IL,110070160901,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070160901
"DBC CORP CARRS HONDA","6600 N WESTERN",CHICAGO,IL,110005857215,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005857215
"DD NAIL SUPPLY","5919 SOUTH ARCHER AVENUE",CHICAGO,IL,110072111769,N,,0,1,Y,https://echo.epa.gov/detailed-facility-report?fid=110072111769
"DE CANIO BUILDERS SUPPLY CO","738 N CALIFORNIA AVE",CHICAGO,IL,110037158535,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110037158535
"DE PAUL UNIVERSITY LINCOLN PARK CAMPUS","2335 N CLIFTON",CHICAGO,IL,110003049362,N,0,1,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110003049362
"DEARBORN WHOLESALE GROCERS INC","4040 W 40TH ST",CHICAGO,IL,110005877532,N,0,1,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005877532
"DECAROY DIECASTING","3935 W SHAKESPEARE",CHICAGO,IL,110005798495,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005798495
"DELANEY HEALD COMPANY","10555 S WESTERN AVE",CHICAGO,IL,110009373748,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110009373748
"DELTA AIRLINES INC","HANGAR 755 OHARE AIRPORT",CHICAGO,IL,110005859017,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005859017
"DELUXE AUTO BODY & REBUILDERS","5928 S WESTERN AVE",CHICAGO,IL,110009453536,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110009453536
DEMCO,"1225 W MORSE",CHICAGO,IL,110005866358,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005866358
"DENNYS SERVICE CENTER","8414 S KEDZIE",CHICAGO,IL,110005846111,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005846111
"DENTAL EZ ALABAMA INC","5000 S. HALSTED ST.",CHICAGO,IL,110001339249,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110001339249
"DEPAUL UNIVERSITY CINESPACE STUDIOS","2514 W 16TH ST",CHICAGO,IL,110071841907,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110071841907
"DEPAUL UNIVERSITY LOOP CAMPUS","243 S WABASH AVE",CHICAGO,IL,110005903601,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005903601
"DEPAUL UNIVERSITY SCHOOL OF MUSIC","2330 N HALSTED",CHICAGO,IL,110070616703,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070616703
"DES PLAINES RIVER TRAIL - SEGMENT 3","DES PLAINES RIVER TRAIL (LAWRENCE AV-BRYN MAWR AV)",CHICAGO,IL,110071509435,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110071509435
"DEVER ELEM SCHOOL","3436 N OSCEOLA AV",CHICAGO,IL,110036592693,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110036592693
"DEVON AUTO REPAIR & BODY SHOP INC","6417 N RAVENSWOOD",CHICAGO,IL,110070160562,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070160562
"DEVON CITGO INC","1500 W DEVON",CHICAGO,IL,110070160939,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070160939
"DEVON RIDGE SHELL","6401 N RIDGE",CHICAGO,IL,110070684166,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070684166
"DEVON UNION 76","2225 W DEVON",CHICAGO,IL,110070836753,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070836753
"DEWEY ACADEMY","5415 S UNION AVE",CHICAGO,IL,110005808037,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005808037
"DHALIWAL LABS","5202 70TH PL",CHICAGO,IL,110070004868,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070004868
DHL,"11601 W TOUHY AVE BLDG 89",CHICAGO,IL,110070125846,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070125846
"DIAL CORP","6200 WEST 51ST STREET",CHICAGO,IL,110002349593,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110002349593
"DIAMOND AUTOMOTIVE INC","6957 W GRAND AVE",CHICAGO,IL,110070160564,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070160564
"DIAZ MUFFLERS INC","3241 W CERMAK",CHICAGO,IL,110005901701,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005901701
"DICK A B CO","615 W VAN BUREN",CHICAGO,IL,110005846086,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005846086
"DICKS SPORTING GOODS 1133","1100 S CANAL ST",CHICAGO,IL,110063268798,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110063268798
"DICKS, ELLIOT","3555 W DICKENS",CHICAGO,IL,110037357669,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110037357669
DICRONITE,"2522 W CHICAGO AVE",CHICAGO,IL,110005946478,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005946478
"DIGI PLOT SERVICES","345 N CANAL ST",CHICAGO,IL,110005929727,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005929727
"DIGITAL LAKESIDE LLC","350 E CERMAK RD",CHICAGO,IL,110031466713,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110031466713
"DIGITAL REALTY TRUST LP","600-780 S FEDERAL",CHICAGO,IL,110070361879,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070361879
"DIKE-O-SEAL INC","3965 S KEELER AVE",CHICAGO,IL,110001818604,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110001818604
"DIMENSION INX","1375 W FULTON ST STE 500",CHICAGO,IL,110071515874,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110071515874
"DISCOUNT PRIDE CLEANERS","558 E 79TH ST",CHICAGO,IL,110001342869,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110001342869
"DISCOVERY PARTNERS INSTITUTE CHICAGO CENTER FOR EDUCATION & RESEARCH","1519 S WELLS STREET",CHICAGO,IL,110071846937,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110071846937
"DIVERSEY & ASHLAND SHELL","2801 N ASHLAND",CHICAGO,IL,110070359661,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070359661
"DIVERSEY & LONG AUTO SERVICE","5400 W DIVERSEY",CHICAGO,IL,110070158725,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070158725
"DIVERSEY CLEANERS","3209-11 W DIVERSEY AVE",CHICAGO,IL,110005958286,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005958286
"DIVERSEY DRIVING RANGE","142 W DIVERSEY PKWY",CHICAGO,IL,110040517483,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110040517483
"DIVERSEY FGN & DMS TC CAR SVC","5310 W DIVERSEY AVE",CHICAGO,IL,110005942221,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005942221
"DIVERSEY TRUCK CENTER","4857 W DIVERSEY AVE",CHICAGO,IL,110072127321,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110072127321
"DIVERSEY YATCH CLUB","2601 CANNON DR",CHICAGO,IL,110018197477,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110018197477
"DIVISION FEDERAL OCCUPATIONAL HEALTH ENVIRONMENTAL LAB","536 SOUTH CLARK STREET",CHICAGO,IL,110006361114,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110006361114
"DOCKSIDE DEVELOPMENT CORP.","12100 S. STONY ISLAND AVE.",CHICAGO,IL,110009731451,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110009731451
"DOLLAR GENERAL 12061","4046 W ROOSEVELT RD",CHICAGO,IL,110059729940,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110059729940
"DOLLAR GENERAL STORE 11833","3527 W ARMITAGE AVE",CHICAGO,IL,110059728969,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110059728969
"DOLLAR GENERAL STORE 12544","6647 S WESTERN AVE-B",CHICAGO,IL,110059866747,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110059866747
"DOLLAR GENERAL STORE 12864","5701 W BELMONT AVE",CHICAGO,IL,110059865917,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110059865917
"DOLLAR GENERAL STORE 13157","9244 S ASHLAND AVE",CHICAGO,IL,110060383534,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110060383534
"DOLLAR GENERAL STORE 13190","549 E PERSHING RD",CHICAGO,IL,110060384757,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110060384757
"DOLLAR GENERAL STORE 13489","6225 S KEDZIE AVE",CHICAGO,IL,110061091839,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110061091839
"DOLLAR GENERAL STORE 13777","5434 W NORTH AVE",CHICAGO,IL,110059865873,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110059865873
"DOLLAR RENT A CAR","5400 S KILBOURN",CHICAGO,IL,110070684812,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070684812
"DOLLAR TREE","2252 N MILWAUKEE AVE",CHICAGO,IL,110072155044,N,,1,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110072155044
"DOMESTIC LINEN SUPPLY CO","4131 N RAVENWOOD",CHICAGO,IL,110018484004,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110018484004
"DOMESTIC VIOLENCE COURTHOUSE","555 W HARRISON ST",CHICAGO,IL,110020487793,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110020487793
"DOMINICK'S FINER FOODS INC","3145 S ASHLAND AVENUE",CHICAGO,IL,110006819050,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110006819050
"DOMINICKS FINER FOODS","3024 S HALSTED AVE",CHICAGO,IL,110000889487,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110000889487
"DOMINICKS STORE 2304","2550 N CLYBOURN AVE",CHICAGO,IL,110046436326,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110046436326
"DONALD MORRILL SCHOOL-CHGO BD ED","6011 S ROCKWELL ST",CHICAGO,IL,110001821253,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110001821253
"DONEGAL EXCAVATING INC","3501 PULASKI",CHICAGO,IL,110070616762,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070616762
"DONS AUTO REBUILDERS INC","3435 W COLUMBUS AVE",CHICAGO,IL,110005798609,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005798609
"DOS HERMANOS AUTO REPAIR","4318 S WESTERN AVE",CHICAGO,IL,110005900285,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005900285
"DOUBLE DOOR DRY CLEANERS","5925 W CHICAGO AVE",CHICAGO,IL,110012270540,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110012270540
"DOUGLAS PARK","1401 S SACRAMENTO AVE",CHICAGO,IL,110016725052,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110016725052
"DOVE EAST CLEANERS","1132 W. THORNDALE AVE.",CHICAGO,IL,110001337517,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110001337517
"DOVER INDUSTRIAL CHROME INC","2929 NORTH CAMPBELL AVENUE",CHICAGO,IL,110001292645,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110001292645
"DOWNTOWN BP","750 N WELLS",CHICAGO,IL,110072155227,N,,1,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110072155227
"DOWNTOWN CLEANERS","407 S PEORIA",CHICAGO,IL,110005867311,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005867311
"DOWNTOWN FUEL MART INC","1839 E 95TH ST",CHICAGO,IL,110070684796,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110070684796
"DOWNTOWN OIL CO","7600 S CHICAGO AVE",CHICAGO,IL,110064288480,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110064288480
"DR MARTIN LUTHER KING HS","4445 SOUTH DREXEL BOULEVARD",CHICAGO,IL,110003045838,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110003045838
"DRAW DRAPE CLEANERS INC","2235 W ROSCOE",CHICAGO,IL,110002392731,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110002392731
"DRESDNER KLEINWORT WASSERSTEIN","190 S LASALLE ST STE 2700",CHICAGO,IL,110009453233,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110009453233
"DRUMMOND ELEM SCHOOL","1845 W CORTLAND ST",CHICAGO,IL,110036581669,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110036581669
"DTG OPERATIONS INC","BESSIE COLEMAN DR IVE",CHICAGO,IL,110007559258,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110007559258
"DUAL MFG INC","4211-13 N ELSTON AVE",CHICAGO,IL,110012269936,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110012269936
"DUBIN WM AND SONS INC","2753 THRU 55 LAWRENCE AVE",CHICAGO,IL,110005919293,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005919293
"DUESTCHE ASSET & WEALTH MGMT","1273-1275 N MILWAUKEE AVE",CHICAGO,IL,110067043452,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110067043452
"DUGGAN SISTERS","1713 W. 104TH PLACE",CHICAGO,IL,110071654970,N,,1,1,Y,https://echo.epa.gov/detailed-facility-report?fid=110071654970
"DUN-WEL LITHOGRAPH CO","3338 N RAVENSWOOD",CHICAGO,IL,110005944032,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005944032
"DUNNE STEM ACADEMY","10845 S UNION AVE",CHICAGO,IL,110005951915,N,0,1,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005951915
"DURANS BODYSHOP INC","2610 W CHICAGO AVE",CHICAGO,IL,110005960120,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005960120
"DURO ART INDUSTRIES INC","1832 WEST JUNEWAY TERRACE",CHICAGO,IL,110056360272,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110056360272
"DURO INDUSTRIES WAREHOUSE","427 W ERIE ST",CHICAGO,IL,110005822048,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110005822048
"DURSO MICHAEL SCHOOL","1601 W TAYLOR ST",CHICAGO,IL,110009371786,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110009371786
"DUS MANAGEMENT INC AS AGENT FOR WACKER GP, INC","35 EAST WACKER DRIVE",CHICAGO,IL,110010026382,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110010026382
"DUSABLE PARK","451 N JEAN BAPTISTE POINTE DUSABLE LAKE SHORE DR",CHICAGO,IL,110072112341,N,0,0,0,Y,https://echo.epa.gov/detailed-facility-report?fid=110072112341
